Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-02 09:30:00-04:00,141.39999389648438,142.41000366210938,139.36000061035156,139.83070373535156,139.83070373535156,3406568
2023-05-02 10:30:00-04:00,139.8300018310547,140.25,138.49000549316406,138.5500030517578,138.5500030517578,2537438
2023-05-02 11:30:00-04:00,138.5478973388672,139.86000061035156,138.42999267578125,139.1300048828125,139.1300048828125,1559640
2023-05-02 12:30:00-04:00,139.11000061035156,139.11000061035156,138.47950744628906,138.64010620117188,138.64010620117188,985135
2023-05-02 13:30:00-04:00,138.64999389648438,139.10000610351562,138.5399932861328,138.65499877929688,138.65499877929688,1038090
2023-05-02 14:30:00-04:00,138.67999267578125,139.22000122070312,138.4499969482422,138.83169555664062,138.83169555664062,1395986
2023-05-02 15:30:00-04:00,138.8300018310547,139.125,138.60409545898438,138.9199981689453,138.9199981689453,1490978
2023-05-02 09:30:00-04:00,141.39999389648438,142.41000366210938,139.36000061035156,139.83070373535156,139.83070373535156,3406568
2023-05-02 10:30:00-04:00,139.8300018310547,140.25,138.49000549316406,138.5500030517578,138.5500030517578,2537438
2023-05-02 11:30:00-04:00,138.5478973388672,139.86000061035156,138.42999267578125,139.1300048828125,139.1300048828125,1559640
2023-05-02 12:30:00-04:00,139.11000061035156,139.11000061035156,138.47950744628906,138.64010620117188,138.64010620117188,985135
2023-05-02 13:30:00-04:00,138.64999389648438,139.10000610351562,138.5399932861328,138.65499877929688,138.65499877929688,1038090
2023-05-02 14:30:00-04:00,138.67999267578125,139.22000122070312,138.4499969482422,138.83169555664062,138.83169555664062,1395986
2023-05-02 15:30:00-04:00,138.8300018310547,139.125,138.60409545898438,138.9199981689453,138.9199981689453,1490978
