Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-03 09:30:00-04:00,29.950000762939453,30.019800186157227,29.950000762939453,30.010000228881836,30.010000228881836,6773702
2023-04-03 09:31:00-04:00,30.014999389648438,30.030000686645508,29.93000030517578,29.93589973449707,29.93589973449707,851815
2023-04-03 09:32:00-04:00,29.93079948425293,29.959999084472656,29.899999618530273,29.910499572753906,29.910499572753906,417802
2023-04-03 09:33:00-04:00,29.920000076293945,29.938899993896484,29.799999237060547,29.799999237060547,29.799999237060547,688554
2023-04-03 09:34:00-04:00,29.808500289916992,29.81999969482422,29.739999771118164,29.774999618530273,29.774999618530273,578874
2023-04-03 09:35:00-04:00,29.770000457763672,29.829999923706055,29.7637996673584,29.78510093688965,29.78510093688965,498206
2023-04-03 09:36:00-04:00,29.781299591064453,29.81060028076172,29.700000762939453,29.719600677490234,29.719600677490234,383376
2023-04-03 09:37:00-04:00,29.71500015258789,29.780000686645508,29.710399627685547,29.751399993896484,29.751399993896484,319564
2023-04-03 09:38:00-04:00,29.75,29.780000686645508,29.729999542236328,29.75,29.75,269014
2023-04-03 09:39:00-04:00,29.752099990844727,29.799999237060547,29.729999542236328,29.738000869750977,29.738000869750977,366307
2023-04-03 09:40:00-04:00,29.739999771118164,29.780000686645508,29.709999084472656,29.77989959716797,29.77989959716797,291711
2023-04-03 09:41:00-04:00,29.770000457763672,29.809999465942383,29.753299713134766,29.79990005493164,29.79990005493164,366964
2023-04-03 09:42:00-04:00,29.79010009765625,29.81999969482422,29.78230094909668,29.81999969482422,29.81999969482422,375264
2023-04-03 09:43:00-04:00,29.809999465942383,29.829999923706055,29.780000686645508,29.7908992767334,29.7908992767334,345538
2023-04-03 09:44:00-04:00,29.79990005493164,29.84000015258789,29.768800735473633,29.839799880981445,29.839799880981445,394996
2023-04-03 09:45:00-04:00,29.84000015258789,29.8700008392334,29.790000915527344,29.834999084472656,29.834999084472656,537052
2023-04-03 09:46:00-04:00,29.834999084472656,29.850000381469727,29.75,29.774999618530273,29.774999618530273,344390
2023-04-03 09:47:00-04:00,29.770000457763672,29.780000686645508,29.719999313354492,29.722900390625,29.722900390625,294028
2023-04-03 09:48:00-04:00,29.719999313354492,29.719999313354492,29.622299194335938,29.639999389648438,29.639999389648438,713826
2023-04-03 09:49:00-04:00,29.64539909362793,29.674999237060547,29.6200008392334,29.621299743652344,29.621299743652344,380497
2023-04-03 09:50:00-04:00,29.6200008392334,29.670000076293945,29.610000610351562,29.665000915527344,29.665000915527344,410870
2023-04-03 09:51:00-04:00,29.660900115966797,29.719999313354492,29.65999984741211,29.684999465942383,29.684999465942383,551179
2023-04-03 09:52:00-04:00,29.69499969482422,29.729999542236328,29.670000076293945,29.709999084472656,29.709999084472656,284427
2023-04-03 09:53:00-04:00,29.709999084472656,29.75,29.690000534057617,29.739999771118164,29.739999771118164,365659
2023-04-03 09:54:00-04:00,29.746999740600586,29.81999969482422,29.734100341796875,29.815000534057617,29.815000534057617,421967
2023-04-03 09:55:00-04:00,29.81999969482422,29.85919952392578,29.809999465942383,29.81439971923828,29.81439971923828,394233
2023-04-03 09:56:00-04:00,29.819799423217773,29.8700008392334,29.810100555419922,29.85700035095215,29.85700035095215,344127
2023-04-03 09:57:00-04:00,29.854299545288086,29.8700008392334,29.810100555419922,29.825000762939453,29.825000762939453,372830
2023-04-03 09:58:00-04:00,29.826099395751953,29.8799991607666,29.809999465942383,29.8700008392334,29.8700008392334,347679
2023-04-03 09:59:00-04:00,29.87779998779297,29.909900665283203,29.829999923706055,29.850000381469727,29.850000381469727,367506
2023-04-03 10:00:00-04:00,29.850000381469727,29.850000381469727,29.731000900268555,29.740100860595703,29.740100860595703,869533
2023-04-03 10:01:00-04:00,29.739999771118164,29.84000015258789,29.690000534057617,29.79010009765625,29.79010009765625,470673
2023-04-03 10:02:00-04:00,29.790000915527344,29.790800094604492,29.68000030517578,29.709999084472656,29.709999084472656,361348
2023-04-03 10:03:00-04:00,29.709999084472656,29.719999313354492,29.649999618530273,29.652299880981445,29.652299880981445,391224
2023-04-03 10:04:00-04:00,29.6560001373291,29.770000457763672,29.649999618530273,29.725900650024414,29.725900650024414,326993
2023-04-03 10:05:00-04:00,29.729999542236328,29.809999465942383,29.719999313354492,29.809900283813477,29.809900283813477,261138
2023-04-03 10:06:00-04:00,29.799999237060547,29.889999389648438,29.79010009765625,29.854999542236328,29.854999542236328,539899
2023-04-03 10:07:00-04:00,29.854999542236328,29.90999984741211,29.809999465942383,29.831899642944336,29.831899642944336,524559
2023-04-03 10:08:00-04:00,29.83009910583496,29.850000381469727,29.799999237060547,29.843700408935547,29.843700408935547,361484
2023-04-03 10:09:00-04:00,29.84000015258789,29.860000610351562,29.790000915527344,29.833099365234375,29.833099365234375,502390
2023-04-03 10:10:00-04:00,29.83060073852539,29.865400314331055,29.81369972229004,29.825000762939453,29.825000762939453,366072
2023-04-03 10:11:00-04:00,29.81999969482422,29.829999923706055,29.7810001373291,29.81999969482422,29.81999969482422,370468
2023-04-03 10:12:00-04:00,29.81999969482422,29.86989974975586,29.81999969482422,29.860000610351562,29.860000610351562,383722
2023-04-03 10:13:00-04:00,29.860000610351562,29.920000076293945,29.850000381469727,29.8799991607666,29.8799991607666,545327
2023-04-03 10:14:00-04:00,29.8799991607666,29.8799991607666,29.780000686645508,29.799999237060547,29.799999237060547,531649
2023-04-03 10:15:00-04:00,29.790000915527344,29.794200897216797,29.729999542236328,29.760000228881836,29.760000228881836,395622
2023-04-03 10:16:00-04:00,29.75,29.78030014038086,29.719999313354492,29.774999618530273,29.774999618530273,436772
2023-04-03 10:17:00-04:00,29.7726993560791,29.81999969482422,29.770000457763672,29.798500061035156,29.798500061035156,384071
2023-04-03 10:18:00-04:00,29.793899536132812,29.809999465942383,29.739999771118164,29.754499435424805,29.754499435424805,298752
2023-04-03 10:19:00-04:00,29.7549991607666,29.763999938964844,29.70009994506836,29.722299575805664,29.722299575805664,348218
2023-04-03 10:20:00-04:00,29.719999313354492,29.729999542236328,29.679800033569336,29.694000244140625,29.694000244140625,500196
2023-04-03 10:21:00-04:00,29.6924991607666,29.780000686645508,29.687000274658203,29.719999313354492,29.719999313354492,791814
2023-04-03 10:22:00-04:00,29.719900131225586,29.719900131225586,29.59000015258789,29.59160041809082,29.59160041809082,954338
2023-04-03 10:23:00-04:00,29.5939998626709,29.6299991607666,29.56999969482422,29.6028995513916,29.6028995513916,468991
2023-04-03 10:24:00-04:00,29.600000381469727,29.6200008392334,29.58009910583496,29.599899291992188,29.599899291992188,422877
2023-04-03 10:25:00-04:00,29.600000381469727,29.6299991607666,29.579999923706055,29.610000610351562,29.610000610351562,410836
2023-04-03 10:26:00-04:00,29.610000610351562,29.649999618530273,29.590099334716797,29.635000228881836,29.635000228881836,370160
2023-04-03 10:27:00-04:00,29.635000228881836,29.670000076293945,29.600000381469727,29.635000228881836,29.635000228881836,400625
2023-04-03 10:28:00-04:00,29.6299991607666,29.649999618530273,29.610000610351562,29.610000610351562,29.610000610351562,316357
2023-04-03 10:29:00-04:00,29.610000610351562,29.629899978637695,29.579999923706055,29.625,29.625,289451
2023-04-03 10:30:00-04:00,29.6200008392334,29.68000030517578,29.59000015258789,29.665000915527344,29.665000915527344,238093
2023-04-03 10:31:00-04:00,29.66010093688965,29.700000762939453,29.64299964904785,29.64299964904785,29.64299964904785,411574
2023-04-03 10:32:00-04:00,29.649999618530273,29.65999984741211,29.610000610351562,29.6200008392334,29.6200008392334,219839
2023-04-03 10:33:00-04:00,29.61989974975586,29.65999984741211,29.579999923706055,29.650100708007812,29.650100708007812,305430
2023-04-03 10:34:00-04:00,29.649999618530273,29.650100708007812,29.600000381469727,29.610000610351562,29.610000610351562,219129
2023-04-03 10:35:00-04:00,29.604999542236328,29.625,29.600000381469727,29.625,29.625,268069
2023-04-03 10:36:00-04:00,29.6200008392334,29.6560001373291,29.6200008392334,29.655000686645508,29.655000686645508,232503
2023-04-03 10:37:00-04:00,29.6560001373291,29.760000228881836,29.648700714111328,29.729900360107422,29.729900360107422,419863
2023-04-03 10:38:00-04:00,29.729999542236328,29.790000915527344,29.72010040283203,29.753400802612305,29.753400802612305,363306
2023-04-03 10:39:00-04:00,29.760000228881836,29.790000915527344,29.75,29.77549934387207,29.77549934387207,322557
2023-04-03 10:40:00-04:00,29.780000686645508,29.81999969482422,29.770000457763672,29.780000686645508,29.780000686645508,390202
2023-04-03 10:41:00-04:00,29.770099639892578,29.81399917602539,29.750099182128906,29.809999465942383,29.809999465942383,250427
2023-04-03 10:42:00-04:00,29.815000534057617,29.81999969482422,29.780000686645508,29.78459930419922,29.78459930419922,277921
2023-04-03 10:43:00-04:00,29.784000396728516,29.789899826049805,29.760000228881836,29.7632999420166,29.7632999420166,104514
2023-04-03 10:44:00-04:00,29.763999938964844,29.790000915527344,29.709999084472656,29.790000915527344,29.790000915527344,305507
2023-04-03 10:45:00-04:00,29.784000396728516,29.809999465942383,29.760000228881836,29.790000915527344,29.790000915527344,231221
